Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
2416;2023;1005;12/17/2023;2;2;8;1;10;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;3
2417;2022;1002;10/19/2022;2;2;11;2;6;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;5
2418;2020;1001;9/25/2020;2;2;6;5;7;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;1
2419;2020;1001;2/3/2020;2;2;5;5;1;3;1;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;7;1
2420;2021;1001;5/10/2021;2;2;14;2;6;2;3;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;4
2421;2022;1001;3/28/2022;2;2;13;2;5;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;5
2422;2022;1002;1/26/2022;2;2;5;3;5;1;2;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;1
2423;2022;1004;12/22/2022;2;2;2;2;3;2;3;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;1
2424;2024;1004;10/26/2024;2;2;4;2;5;3;1;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;5
2425;2022;1001;10/23/2022;2;2;6;4;1;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;4
2426;2020;1003;4/26/2020;2;2;7;1;6;3;1;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;5
2427;2020;1001;2/20/2020;2;2;13;1;10;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;3
2428;2022;1005;6/26/2022;2;2;2;3;4;3;1;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;1
2429;2024;1001;10/27/2024;2;2;3;1;10;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;1
2430;2024;1005;8/23/2024;2;2;12;2;3;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;2
2431;2021;1001;11/15/2021;2;2;7;1;3;1;2;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;3
2432;2020;1003;11/11/2020;2;2;6;5;2;2;3;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;5
2433;2022;1002;6/26/2022;2;2;4;3;3;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;1
2434;2021;1002;3/3/2021;2;2;2;3;2;1;2;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;2
2435;2023;1002;1/9/2023;2;2;12;1;10;3;1;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;5
2436;2020;1002;2/13/2020;2;2;1;1;6;2;3;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;2
2437;2024;1004;3/24/2024;1;1;10;5;3;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;4
2438;2022;1005;8/23/2022;1;1;9;5;7;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;4
2439;2020;1002;5/5/2020;2;2;12;5;10;3;1;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;5
2440;2022;1004;9/9/2022;2;2;6;1;10;1;2;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;2
2441;2022;1002;1/26/2022;2;2;14;1;6;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;4
2442;2023;1004;8/8/2023;2;2;13;4;8;1;2;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;2
2443;2024;1003;11/10/2024;2;2;12;2;2;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;2
2444;2021;1003;1/16/2021;2;2;6;3;8;1;2;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;1
2445;2020;1003;1/31/2020;1;1;9;2;8;2;3;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;4
2446;2021;1002;4/27/2021;1;1;10;3;6;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;5
2447;2021;1003;2/13/2021;2;2;14;5;1;2;3;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;4
2448;2023;1002;9/24/2023;2;2;12;3;5;2;3;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;5
2449;2023;1003;5/28/2023;2;2;6;5;8;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;5
2450;2024;1004;9/7/2024;2;2;3;3;10;3;1;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;5
2451;2021;1002;9/28/2021;2;2;7;1;8;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;2
2452;2022;1001;9/13/2022;2;2;12;3;7;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;3
2453;2024;1005;12/14/2024;2;2;4;5;4;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;1
2454;2020;1001;9/26/2020;2;2;11;2;9;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;7;2
2455;2021;1001;7/14/2021;2;2;15;3;5;2;3;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;2
2456;2021;1003;6/21/2021;2;2;15;1;9;1;2;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;1
2457;2024;1001;8/21/2024;2;2;7;4;9;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;5
2458;2022;1002;4/26/2022;2;2;5;4;10;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;2
2459;2020;1003;6/27/2020;2;2;7;3;8;2;3;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;5
2460;2021;1002;1/12/2021;2;2;11;1;4;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;4
2461;2021;1001;3/27/2021;2;2;13;4;7;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;4
2462;2021;1002;11/13/2021;2;2;13;2;7;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;4
2463;2021;1004;6/11/2021;2;2;13;5;1;3;1;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;2
2464;2020;1001;8/16/2020;2;2;13;1;3;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;2
2465;2023;1001;7/18/2023;1;1;10;5;8;2;3;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;16;4
2466;2024;1004;5/29/2024;2;2;15;2;4;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;3
2467;2024;1005;11/28/2024;2;2;7;1;6;2;3;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;2
2468;2020;1002;3/21/2020;2;2;8;1;2;2;3;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;2
2469;2021;1003;9/10/2021;2;2;1;5;3;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;2
2470;2024;1003;1/16/2024;2;2;11;4;1;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;3
2471;2024;1005;12/25/2024;1;1;10;5;4;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;4
2472;2023;1003;3/18/2023;2;2;6;3;6;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;4
2473;2022;1002;9/13/2022;2;2;11;2;7;2;3;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;1
2474;2024;1001;6/7/2024;2;2;4;1;2;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;4
2475;2023;1003;7/16/2023;2;2;2;3;9;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;4
2476;2023;1002;10/7/2023;2;2;2;4;5;1;2;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;5
2477;2021;1005;9/6/2021;2;2;15;4;1;1;2;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;1
2478;2022;1002;1/9/2022;2;2;15;4;5;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;3
2479;2022;1005;2/18/2022;2;2;13;5;9;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;5
2480;2022;1001;11/14/2022;2;2;13;5;8;3;1;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;5
2481;2024;1004;1/19/2024;2;2;13;3;9;3;1;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;4
2482;2020;1002;7/3/2020;2;2;8;5;4;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
2483;2023;1001;11/16/2023;2;2;15;1;8;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;3
2484;2020;1002;8/7/2020;2;2;15;1;4;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;5
2485;2024;1005;6/3/2024;1;1;10;2;6;3;1;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;3
2486;2022;1001;11/1/2022;2;2;4;2;9;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;4
2487;2023;1001;11/27/2023;2;2;12;1;5;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;3
2488;2022;1003;4/8/2022;2;2;6;2;7;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;1
2489;2024;1005;5/26/2024;2;2;2;4;10;2;3;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;1
2490;2022;1003;9/25/2022;2;2;12;5;2;3;1;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;3
2491;2023;1001;3/12/2023;1;1;9;5;10;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;23;1
2492;2022;1004;5/13/2022;1;1;9;1;5;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;1
2493;2023;1001;5/9/2023;2;2;15;2;1;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;2
2494;2023;1005;6/27/2023;2;2;7;1;9;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;16;4
2495;2021;1002;3/19/2021;2;2;2;5;3;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;3
2496;2024;1001;1/1/2024;2;2;11;3;5;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;3
2497;2022;1005;10/18/2022;2;2;2;1;9;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;5
2498;2020;1004;5/11/2020;2;2;4;5;1;2;3;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;5
2499;2022;1002;1/6/2022;1;1;9;2;1;3;1;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;5
2500;2021;1003;8/4/2021;2;2;2;3;2;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;4
2501;2022;1001;8/16/2022;2;2;3;1;5;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;2
2502;2024;1005;9/9/2024;1;1;10;2;2;1;2;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;3
2503;2021;1002;8/6/2021;2;2;12;1;8;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;3
2504;2023;1002;4/24/2023;2;2;4;5;3;1;2;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;2
2505;2022;1005;5/27/2022;1;1;9;3;10;3;1;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;1
2506;2022;1003;2/28/2022;2;2;15;4;9;1;2;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;1
2507;2021;1002;6/30/2021;2;2;2;2;10;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;5
2508;2024;1001;4/7/2024;2;2;15;5;7;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;4
2509;2022;1002;3/4/2022;2;2;3;2;9;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;2;1
2510;2020;1005;6/3/2020;2;2;4;5;10;1;2;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;5
2511;2024;1001;1/24/2024;1;1;9;5;1;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;1
2512;2021;1004;11/29/2021;2;2;14;5;10;2;3;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;5
2513;2022;1002;11/29/2022;2;2;6;2;3;2;3;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;2
2514;2021;1004;9/17/2021;2;2;11;3;6;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;3
2515;2021;1002;11/29/2021;2;2;15;5;10;2;3;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;9;5
2516;2024;1004;5/19/2024;2;2;7;2;9;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;3
2517;2024;1005;11/24/2024;1;1;10;4;2;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;2
2518;2020;1002;6/30/2020;2;2;1;4;1;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;5
2519;2023;1001;3/25/2023;2;2;3;1;2;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;2
2520;2021;1001;7/25/2021;1;1;9;1;6;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;5
2521;2022;1001;11/23/2022;2;2;8;3;10;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;4
2522;2023;1005;11/21/2023;2;2;13;5;8;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;4
2523;2020;1005;5/22/2020;2;2;13;1;1;1;2;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;5
2524;2022;1001;8/26/2022;2;2;2;1;9;1;2;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;1
2525;2021;1002;9/28/2021;2;2;14;5;3;3;1;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;2
2526;2024;1003;4/18/2024;2;2;3;5;6;2;3;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;4
2527;2024;1003;3/11/2024;2;2;4;1;2;2;3;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;1
2528;2023;1005;5/9/2023;2;2;7;5;9;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;5
2529;2022;1005;6/12/2022;2;2;12;3;8;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;13;3
2530;2020;1005;3/30/2020;2;2;15;2;7;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;2;4
2531;2020;1005;1/29/2020;2;2;5;4;9;2;3;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
2532;2024;1002;10/25/2024;2;2;12;4;3;3;1;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;1
2533;2024;1002;11/13/2024;2;2;3;5;2;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;1
2534;2023;1001;3/9/2023;2;2;2;5;3;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;2
2535;2023;1005;8/14/2023;1;1;9;3;3;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;2
2536;2024;1005;5/19/2024;1;1;10;1;2;2;3;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;2
2537;2021;1005;9/17/2021;1;1;9;2;4;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;7;1
2538;2023;1004;5/2/2023;2;2;6;5;5;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;5
2539;2024;1005;10/30/2024;2;2;14;3;1;2;3;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;3
2540;2022;1004;3/28/2022;2;2;13;1;9;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;3
2541;2023;1005;9/16/2023;2;2;8;4;3;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;2
2542;2020;1004;11/25/2020;2;2;15;3;3;3;1;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;2
2543;2020;1003;6/23/2020;2;2;4;1;8;1;2;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;1
2544;2024;1003;5/25/2024;1;1;9;1;2;2;3;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;2
2545;2023;1005;1/5/2023;2;2;6;2;5;2;3;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;8;1
2546;2022;1001;7/12/2022;2;2;15;2;3;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;4
2547;2022;1004;9/9/2022;2;2;1;5;10;1;2;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;1
2548;2024;1005;7/27/2024;2;2;8;5;10;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;4
2549;2020;1002;2/25/2020;1;1;9;1;10;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;5
2550;2022;1001;11/6/2022;2;2;3;3;4;1;2;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;3
2551;2020;1002;4/4/2020;1;1;9;2;6;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;7;4
2552;2022;1002;4/13/2022;1;1;9;3;3;3;1;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;2
2553;2021;1004;12/7/2021;2;2;2;2;6;3;1;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;5
2554;2022;1001;6/12/2022;2;2;3;2;1;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;4
2555;2020;1004;1/2/2020;2;2;4;2;7;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;2
2556;2024;1003;11/7/2024;1;1;10;3;5;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;3
2557;2022;1003;1/24/2022;2;2;2;4;7;2;3;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;3
2558;2023;1002;10/22/2023;1;1;9;3;3;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;1
2559;2024;1005;5/10/2024;2;2;15;4;5;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;1
2560;2020;1001;7/14/2020;2;2;14;4;3;2;3;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;3
2561;2024;1004;7/11/2024;2;2;1;3;3;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;3
2562;2021;1003;11/6/2021;2;2;8;3;2;3;1;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;5
2563;2021;1005;6/15/2021;2;2;6;3;3;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;2
2564;2022;1002;9/19/2022;2;2;6;4;1;2;3;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;4
2565;2021;1002;12/19/2021;1;1;10;1;2;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;4
2566;2023;1002;6/1/2023;2;2;5;1;4;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;3
2567;2022;1004;8/2/2022;2;2;11;1;9;1;2;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;1
2568;2020;1004;2/28/2020;2;2;15;2;7;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;3
2569;2020;1002;8/25/2020;2;2;11;4;5;2;3;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;3
2570;2021;1004;12/27/2021;2;2;2;1;4;3;1;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;5
2571;2021;1005;3/31/2021;2;2;14;3;5;2;3;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;3
2572;2023;1003;7/20/2023;2;2;6;1;5;3;1;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;4
2573;2022;1005;4/10/2022;1;1;10;2;2;3;1;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;4
2574;2023;1003;11/5/2023;2;2;4;2;10;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;3
2575;2024;1001;4/29/2024;2;2;8;4;7;1;2;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;3
2576;2022;1002;7/28/2022;2;2;15;5;7;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;3
2577;2020;1003;3/21/2020;2;2;8;3;5;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;5
2578;2022;1005;10/22/2022;2;2;14;3;8;2;3;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;4
2579;2024;1005;10/4/2024;2;2;3;4;5;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;5
2580;2021;1002;5/19/2021;2;2;6;4;8;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;5
2581;2024;1001;6/7/2024;2;2;12;4;10;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;4
2582;2024;1004;5/24/2024;2;2;13;1;3;2;3;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;2
